,id,matchid,player,championid,ss1,ss2,role,position
1818587,1849672,185992,2,9,11,4,NONE,JUNGLE
1818588,1849673,185992,3,412,14,4,NONE,JUNGLE
1818589,1849674,185992,4,236,4,7,SOLO,BOT
1818590,1849675,185992,5,68,4,12,SOLO,TOP
1818591,1849676,185992,6,81,7,4,DUO_CARRY,BOT
1818592,1849677,185992,7,11,11,4,NONE,JUNGLE
1818593,1849678,185992,8,54,4,14,SOLO,TOP
1818594,1849679,185992,9,55,14,4,SOLO,MID
1818595,1849680,185992,10,40,4,3,DUO_SUPPORT,BOT
1818596,1849681,185993,1,55,4,14,SOLO,MID
1818597,1849682,185993,2,40,4,3,DUO_SUPPORT,BOT
1818598,1849683,185993,3,41,12,4,SOLO,TOP
1818599,1849684,185993,4,67,7,4,DUO_CARRY,BOT
1818600,1849685,185993,5,154,4,11,NONE,JUNGLE
1818601,1849686,185993,6,5,11,4,NONE,JUNGLE
1818602,1849687,185993,7,3,4,12,SOLO,TOP
1818603,1849688,185993,8,4,12,4,SOLO,MID
1818604,1849689,185993,9,236,7,4,DUO_CARRY,BOT
1818605,1849690,185993,10,267,3,4,DUO_SUPPORT,BOT
1818606,1849691,185994,1,25,3,4,DUO_SUPPORT,BOT
1818607,1849692,185994,2,119,4,7,DUO_CARRY,BOT
1818608,1849693,185994,3,39,4,12,SOLO,TOP
1818609,1849694,185994,4,28,4,11,NONE,JUNGLE
1818610,1849695,185994,5,126,14,4,SOLO,MID
1818611,1849696,185994,6,40,4,3,DUO_SUPPORT,BOT
1818612,1849697,185994,7,427,11,4,NONE,JUNGLE
1818613,1849698,185994,8,114,4,3,SOLO,TOP
1818614,1849699,185994,9,81,4,7,DUO_CARRY,BOT
1818615,1849700,185994,10,45,4,3,SOLO,MID
1818616,1849701,185995,1,5,4,11,NONE,JUNGLE
1818617,1849702,185995,2,8,14,4,SOLO,MID
1818618,1849703,185995,3,40,4,3,DUO_SUPPORT,BOT
1818619,1849704,185995,4,81,7,4,DUO_CARRY,BOT
1818620,1849705,185995,5,150,12,4,SOLO,TOP
1818621,1849706,185995,6,29,7,4,DUO_CARRY,BOT
1818622,1849707,185995,7,133,4,14,SOLO,TOP
1818623,1849708,185995,8,4,4,12,SOLO,MID
1818624,1849709,185995,9,64,4,11,NONE,JUNGLE
1818625,1849710,185995,10,143,3,4,DUO_SUPPORT,BOT
1818626,1849711,185996,1,114,12,4,SOLO,TOP
1818627,1849712,185996,2,107,4,11,NONE,JUNGLE
1818628,1849713,185996,3,432,4,3,DUO_SUPPORT,BOT
1818629,1849714,185996,4,51,7,4,DUO_CARRY,BOT
1818630,1849715,185996,5,34,3,4,SOLO,MID
1818631,1849716,185996,6,81,4,7,DUO_CARRY,BOT
1818632,1849717,185996,7,157,4,3,SOLO,MID
1818633,1849718,185996,8,64,11,4,NONE,JUNGLE
1818634,1849719,185996,9,37,4,3,DUO_SUPPORT,BOT
1818635,1849720,185996,10,24,12,4,SOLO,TOP
1818636,1849721,185997,1,99,21,4,SOLO,MID
1818637,1849722,185997,2,40,4,3,DUO_SUPPORT,BOT
1818638,1849723,185997,3,9,4,11,NONE,JUNGLE
1818639,1849724,185997,4,236,7,4,DUO_CARRY,BOT
1818640,1849725,185997,5,68,4,12,SOLO,TOP
1818641,1849726,185997,6,266,4,12,SOLO,TOP
1818642,1849727,185997,7,134,1,4,SOLO,MID
1818643,1849728,185997,8,203,4,11,NONE,JUNGLE
1818644,1849729,185997,9,51,4,7,DUO_CARRY,BOT
1818645,1849730,185997,10,43,3,4,DUO_SUPPORT,BOT
1818646,1849731,185998,1,157,14,4,SOLO,MID
1818647,1849732,185998,2,59,11,4,NONE,JUNGLE
1818648,1849733,185998,3,420,12,4,SOLO,TOP
1818649,1849734,185998,4,117,3,4,DUO_SUPPORT,BOT
1818650,1849735,185998,5,29,4,7,DUO_CARRY,BOT
1818651,1849736,185998,6,40,4,3,DUO_SUPPORT,BOT
1818652,1849737,185998,7,202,7,4,DUO_CARRY,BOT
1818653,1849738,185998,8,92,12,4,SOLO,TOP
1818654,1849739,185998,9,64,4,11,NONE,JUNGLE
1818655,1849740,185998,10,103,14,4,SOLO,MID
1818656,1849741,185999,1,62,11,4,NONE,JUNGLE
1818657,1849742,185999,2,18,4,7,DUO_CARRY,BOT
1818658,1849743,185999,3,58,12,4,SOLO,TOP
1818659,1849744,185999,4,267,4,3,DUO_SUPPORT,BOT
1818660,1849745,185999,5,112,4,6,SOLO,MID
1818661,1849746,185999,6,86,12,4,SOLO,TOP
1818662,1849747,185999,7,429,7,4,DUO_CARRY,BOT
1818663,1849748,185999,8,1,4,14,SOLO,MID
1818664,1849749,185999,9,5,4,11,NONE,JUNGLE
1818665,1849750,185999,10,37,4,14,DUO_SUPPORT,BOT
1818666,1849751,186000,1,63,14,4,SOLO,MID
1818667,1849752,186000,2,81,7,4,DUO_CARRY,BOT
1818668,1849753,186000,3,89,3,4,DUO_SUPPORT,BOT
1818669,1849754,186000,4,164,4,12,SOLO,TOP
1818670,1849755,186000,5,60,4,11,NONE,JUNGLE
1818671,1849756,186000,6,40,4,3,DUO_SUPPORT,BOT
1818672,1849757,186000,7,157,4,12,SOLO,TOP
1818673,1849758,186000,8,19,4,11,NONE,JUNGLE
1818674,1849759,186000,9,18,7,4,DUO_CARRY,BOT
1818675,1849760,186000,10,103,4,14,SOLO,MID
1818676,1849761,186001,1,103,14,4,SOLO,MID
1818677,1849762,186001,2,122,12,4,SOLO,TOP
1818678,1849763,186001,3,111,4,3,DUO_SUPPORT,BOT
1818679,1849764,186001,4,202,4,7,DUO_CARRY,BOT
1818680,1849765,186001,5,121,11,4,NONE,JUNGLE
1818681,1849766,186001,6,81,4,7,DUO_CARRY,BOT
1818682,1849767,186001,7,64,11,4,NONE,JUNGLE
1818683,1849768,186001,8,61,4,1,SOLO,MID
1818684,1849769,186001,9,23,4,14,SOLO,TOP
1818685,1849770,186001,10,40,4,3,DUO_SUPPORT,BOT
1818686,1849771,186002,1,104,11,4,NONE,JUNGLE
1818687,1849772,186002,2,57,4,12,SOLO,TOP
1818688,1849773,186002,3,40,4,3,DUO_SUPPORT,BOT
1818689,1849774,186002,4,45,12,4,SOLO,MID
1818690,1849775,186002,5,51,7,4,DUO_CARRY,BOT
1818691,1849776,186002,6,202,7,4,DUO_CARRY,BOT
1818692,1849777,186002,7,58,4,12,SOLO,TOP
1818693,1849778,186002,8,111,3,4,DUO_SUPPORT,BOT
1818694,1849779,186002,9,120,6,11,NONE,JUNGLE
1818695,1849780,186002,10,84,4,14,SOLO,MID
1818696,1849781,186003,1,40,4,3,DUO_SUPPORT,BOT
1818697,1849782,186003,2,11,4,11,NONE,JUNGLE
1818698,1849783,186003,3,24,14,4,SOLO,TOP
1818699,1849784,186003,4,67,7,4,DUO_CARRY,BOT
1818700,1849785,186003,5,4,4,6,SOLO,MID
1818701,1849786,186003,6,112,1,4,SOLO,MID
1818702,1849787,186003,7,429,7,4,DUO_CARRY,BOT
1818703,1849788,186003,8,117,4,3,DUO_SUPPORT,BOT
1818704,1849789,186003,9,104,4,11,NONE,JUNGLE
1818705,1849790,186003,10,114,4,12,SOLO,TOP
1818706,1849791,186004,1,40,4,3,DUO_SUPPORT,BOT
1818707,1849792,186004,2,134,4,3,SOLO,MID
1818708,1849793,186004,3,29,4,7,DUO_CARRY,BOT
1818709,1849794,186004,4,122,14,4,SOLO,TOP
1818710,1849795,186004,5,104,11,4,NONE,JUNGLE
1818711,1849796,186004,6,92,12,4,SOLO,TOP
1818712,1849797,186004,7,19,4,11,NONE,JUNGLE
1818713,1849798,186004,8,51,4,7,DUO_CARRY,BOT
1818714,1849799,186004,9,143,4,3,DUO_SUPPORT,BOT
1818715,1849800,186004,10,245,12,4,SOLO,MID
1818716,1849801,186005,1,136,3,4,SOLO,MID
1818717,1849802,186005,2,202,7,4,DUO_CARRY,BOT
1818718,1849803,186005,3,35,11,14,NONE,JUNGLE
1818719,1849804,186005,4,17,12,4,SOLO,TOP
1818720,1849805,186005,5,43,4,3,DUO_SUPPORT,BOT
1818721,1849806,186005,6,40,4,3,DUO_SUPPORT,BOT
1818722,1849807,186005,7,24,12,4,SOLO,TOP
1818723,1849808,186005,8,131,4,12,SOLO,MID
1818724,1849809,186005,9,68,11,4,NONE,JUNGLE
1818725,1849810,186005,10,81,7,4,DUO_CARRY,BOT
1818726,1849811,186006,1,60,11,14,NONE,JUNGLE
1818727,1849812,186006,2,245,14,4,SOLO,MID
1818728,1849813,186006,3,51,7,4,DUO_CARRY,BOT
1818729,1849814,186006,4,40,4,3,DUO_SUPPORT,BOT
1818730,1849815,186006,5,24,4,12,SOLO,TOP
1818731,1849816,186006,6,34,3,4,SOLO,MID
1818732,1849817,186006,7,17,4,14,SOLO,TOP
1818733,1849818,186006,8,63,4,14,DUO_SUPPORT,BOT
1818734,1849819,186006,9,22,7,4,DUO_CARRY,BOT
1818735,1849820,186006,10,427,11,4,NONE,JUNGLE
1818736,1849821,186007,1,40,4,3,DUO_SUPPORT,BOT
1818737,1849822,186007,2,133,14,4,SOLO,TOP
1818738,1849823,186007,3,115,12,4,SOLO,MID
1818739,1849824,186007,4,64,11,4,NONE,JUNGLE
1818740,1849825,186007,5,236,4,7,DUO_CARRY,BOT
1818741,1849826,186007,6,55,4,14,SOLO,TOP
1818742,1849827,186007,7,67,7,4,DUO_CARRY,BOT
1818743,1849828,186007,8,90,4,14,DUO_SUPPORT,BOT
1818744,1849829,186007,9,78,11,4,NONE,JUNGLE
1818745,1849830,186007,10,34,12,4,SOLO,MID
1818746,1849831,186008,1,63,14,4,SOLO,MID
1818747,1849832,186008,2,11,11,4,NONE,JUNGLE
1818748,1849833,186008,3,9,4,14,SOLO,TOP
1818749,1849834,186008,4,222,7,4,DUO_CARRY,BOT
1818750,1849835,186008,5,40,3,4,DUO_SUPPORT,BOT
1818751,1849836,186008,6,236,7,4,DUO_CARRY,BOT
1818752,1849837,186008,7,89,4,14,DUO_SUPPORT,BOT
1818753,1849838,186008,8,154,4,11,NONE,JUNGLE
1818754,1849839,186008,9,41,12,4,SOLO,TOP
1818755,1849840,186008,10,55,4,14,SOLO,MID
1818756,1849841,186009,1,58,12,4,SOLO,TOP
1818757,1849842,186009,2,103,14,4,SOLO,MID
1818758,1849843,186009,3,40,4,3,DUO_SUPPORT,BOT
1818759,1849844,186009,4,64,4,11,NONE,JUNGLE
1818760,1849845,186009,5,51,7,4,DUO_CARRY,BOT
1818761,1849846,186009,6,202,7,4,DUO_CARRY,BOT
1818762,1849847,186009,7,41,3,4,SOLO,MID
1818763,1849848,186009,8,98,4,12,SOLO,TOP
1818764,1849849,186009,9,63,14,4,DUO_SUPPORT,BOT
1818765,1849850,186009,10,131,11,4,NONE,JUNGLE
1818766,1849851,186010,1,81,4,7,DUO_CARRY,BOT
1818767,1849852,186010,2,106,11,4,NONE,JUNGLE
1818768,1849853,186010,3,40,4,3,DUO_SUPPORT,BOT
1818769,1849854,186010,4,79,4,12,SOLO,TOP
1818770,1849855,186010,5,4,3,4,SOLO,MID
1818771,1849856,186010,6,154,4,11,NONE,JUNGLE
1818772,1849857,186010,7,61,21,4,SOLO,MID
1818773,1849858,186010,8,236,4,7,DUO_CARRY,BOT
1818774,1849859,186010,9,43,4,3,DUO_SUPPORT,BOT
1818775,1849860,186010,10,92,12,4,SOLO,TOP
1818776,1849861,186011,1,40,4,3,DUO_SUPPORT,BOT
1818777,1849862,186011,2,90,4,6,SOLO,MID
1818778,1849863,186011,3,81,7,4,DUO_CARRY,BOT
1818779,1849864,186011,4,164,12,4,SOLO,TOP
1818780,1849865,186011,5,120,6,11,NONE,JUNGLE
1818781,1849866,186011,6,64,11,4,NONE,JUNGLE
1818782,1849867,186011,7,157,4,14,SOLO,TOP
1818783,1849868,186011,8,236,7,4,DUO_CARRY,BOT
1818784,1849869,186011,9,4,4,14,SOLO,MID
1818785,1849870,186011,10,25,4,3,DUO_SUPPORT,BOT
1818786,1849871,186012,1,98,12,4,SOLO,TOP
1818787,1849872,186012,2,236,7,4,DUO_CARRY,BOT
1818788,1849873,186012,3,107,4,11,NONE,JUNGLE
1818789,1849874,186012,4,55,4,14,SOLO,MID
1818790,1849875,186012,5,40,4,3,DUO_SUPPORT,BOT
1818791,1849876,186012,6,266,4,12,SOLO,TOP
1818792,1849877,186012,7,412,4,3,DUO_SUPPORT,BOT
1818793,1849878,186012,8,61,4,3,NONE,JUNGLE
1818794,1849879,186012,9,427,4,11,NONE,JUNGLE
1818795,1849880,186012,10,29,7,4,DUO_CARRY,BOT
1818796,1849881,186013,1,64,4,11,NONE,JUNGLE
1818797,1849882,186013,2,101,3,4,SOLO,MID
1818798,1849883,186013,3,40,4,3,DUO_SUPPORT,BOT
1818799,1849884,186013,4,111,4,12,SOLO,TOP
1818800,1849885,186013,5,202,7,4,DUO_CARRY,BOT
1818801,1849886,186013,6,154,4,11,NONE,JUNGLE
1818802,1849887,186013,7,119,4,7,DUO_CARRY,BOT
1818803,1849888,186013,8,1,4,12,SOLO,TOP
1818804,1849889,186013,9,432,4,14,DUO_SUPPORT,BOT
1818805,1849890,186013,10,61,4,6,NONE,JUNGLE
1818806,1849891,186014,1,202,7,4,DUO_CARRY,BOT
1818807,1849892,186014,2,91,14,4,SOLO,MID
1818808,1849893,186014,3,203,11,4,NONE,JUNGLE
1818809,1849894,186014,4,98,4,12,SOLO,TOP
1818810,1849895,186014,5,40,4,3,DUO_SUPPORT,BOT
1818811,1849896,186014,6,267,4,3,DUO_SUPPORT,BOT
1818812,1849897,186014,7,236,7,4,DUO_CARRY,BOT
1818813,1849898,186014,8,107,4,11,NONE,JUNGLE
1818814,1849899,186014,9,55,4,3,SOLO,MID
1818815,1849900,186014,10,30,4,3,SOLO,TOP
1818816,1849901,186015,1,58,4,14,SOLO,TOP
1818817,1849902,186015,2,43,3,4,DUO_SUPPORT,BOT
1818818,1849903,186015,3,238,4,14,SOLO,MID
1818819,1849904,186015,4,113,11,4,NONE,JUNGLE
1818820,1849905,186015,5,202,7,4,DUO_CARRY,BOT
1818821,1849906,186015,6,245,12,4,SOLO,MID
1818822,1849907,186015,7,40,4,3,DUO_SUPPORT,BOT
1818823,1849908,186015,8,223,12,4,SOLO,TOP
1818824,1849909,186015,9,13,4,11,NONE,JUNGLE
1818825,1849910,186015,10,81,4,7,DUO_CARRY,BOT
1818826,1849911,186016,1,29,7,4,DUO_CARRY,BOT
1818827,1849912,186016,2,40,4,3,DUO_SUPPORT,BOT
1818828,1849913,186016,3,56,4,11,NONE,JUNGLE
1818829,1849914,186016,4,111,4,12,SOLO,TOP
1818830,1849915,186016,5,101,6,4,SOLO,MID
1818831,1849916,186016,6,61,6,4,SOLO,MID
1818832,1849917,186016,7,15,7,4,DUO_CARRY,BOT
1818833,1849918,186016,8,114,12,4,SOLO,TOP
1818834,1849919,186016,9,117,4,3,DUO_SUPPORT,BOT
1818835,1849920,186016,10,11,4,11,NONE,JUNGLE
1818836,1849921,186017,1,22,7,4,DUO_CARRY,BOT
1818837,1849922,186017,2,90,6,4,SOLO,MID
1818838,1849923,186017,3,40,4,3,DUO_SUPPORT,BOT
1818839,1849924,186017,4,420,12,4,SOLO,TOP
1818840,1849925,186017,5,120,6,11,NONE,JUNGLE
1818841,1849926,186017,6,412,3,4,DUO_SUPPORT,BOT
1818842,1849927,186017,7,25,14,4,SOLO,MID
1818843,1849928,186017,8,24,4,12,SOLO,TOP
1818844,1849929,186017,9,254,4,11,NONE,JUNGLE
1818845,1849930,186017,10,51,7,4,DUO_CARRY,BOT
1818846,1849931,186018,1,50,4,14,DUO_CARRY,MID
1818847,1849932,186018,2,81,4,7,DUO_CARRY,BOT
1818848,1849933,186018,3,41,3,4,SOLO,TOP
1818849,1849934,186018,4,40,3,4,DUO_SUPPORT,BOT
1818850,1849935,186018,5,154,11,4,DUO_SUPPORT,MID
1818851,1849936,186018,6,119,4,7,DUO_CARRY,BOT
1818852,1849937,186018,7,37,4,3,DUO_SUPPORT,BOT
1818853,1849938,186018,8,45,4,12,SOLO,MID
1818854,1849939,186018,9,2,11,4,NONE,JUNGLE
1818855,1849940,186018,10,240,12,4,SOLO,TOP
1818856,1849941,186019,1,40,4,3,DUO_SUPPORT,BOT
1818857,1849942,186019,2,104,4,11,NONE,JUNGLE
1818858,1849943,186019,3,24,4,14,SOLO,TOP
1818859,1849944,186019,4,105,14,4,SOLO,MID
1818860,1849945,186019,5,110,7,4,DUO_CARRY,BOT
1818861,1849946,186019,6,154,3,4,DUO_SUPPORT,BOT
1818862,1849947,186019,7,107,11,4,NONE,JUNGLE
1818863,1849948,186019,8,41,12,4,SOLO,TOP
1818864,1849949,186019,9,67,7,4,DUO_CARRY,BOT
1818865,1849950,186019,10,1,14,4,SOLO,MID
1818866,1849951,186020,1,31,12,4,SOLO,TOP
1818867,1849952,186020,2,40,4,3,DUO_SUPPORT,BOT
1818868,1849953,186020,3,15,4,7,DUO_CARRY,BOT
1818869,1849954,186020,4,121,11,4,NONE,JUNGLE
1818870,1849955,186020,5,1,4,6,SOLO,MID
1818871,1849956,186020,6,202,4,7,DUO_CARRY,BOT
1818872,1849957,186020,7,412,4,14,DUO_SUPPORT,BOT
1818873,1849958,186020,8,103,4,14,SOLO,MID
1818874,1849959,186020,9,107,11,4,NONE,JUNGLE
1818875,1849960,186020,10,111,12,4,SOLO,TOP
1818876,1849961,186021,1,92,12,4,SOLO,TOP
1818877,1849962,186021,2,60,4,11,NONE,JUNGLE
1818878,1849963,186021,3,81,7,4,DUO_CARRY,BOT
1818879,1849964,186021,4,126,4,14,SOLO,MID
1818880,1849965,186021,5,63,3,4,DUO_SUPPORT,BOT
1818881,1849966,186021,6,40,4,3,DUO_SUPPORT,BOT
1818882,1849967,186021,7,13,6,4,SOLO,MID
1818883,1849968,186021,8,202,7,4,DUO_CARRY,BOT
1818884,1849969,186021,9,102,4,11,NONE,JUNGLE
1818885,1849970,186021,10,122,4,12,SOLO,TOP
1818886,1849971,186022,1,57,12,4,SOLO,TOP
1818887,1849972,186022,2,63,14,4,DUO_SUPPORT,BOT
1818888,1849973,186022,3,120,11,6,NONE,JUNGLE
1818889,1849974,186022,4,34,4,6,SOLO,MID
1818890,1849975,186022,5,81,7,4,DUO_CARRY,BOT
1818891,1849976,186022,6,61,6,4,SOLO,MID
1818892,1849977,186022,7,111,12,4,SOLO,TOP
1818893,1849978,186022,8,21,7,4,DUO_CARRY,BOT
1818894,1849979,186022,9,161,4,3,DUO_SUPPORT,BOT
1818895,1849980,186022,10,102,3,11,NONE,JUNGLE
1818896,1849981,186023,1,40,4,3,DUO_SUPPORT,BOT
1818897,1849982,186023,2,4,4,21,SOLO,MID
1818898,1849983,186023,3,67,4,7,DUO_CARRY,BOT
1818899,1849984,186023,4,41,3,4,SOLO,TOP
1818900,1849985,186023,5,60,4,11,NONE,JUNGLE
1818901,1849986,186023,6,254,4,11,NONE,JUNGLE
1818902,1849987,186023,7,134,4,1,SOLO,MID
1818903,1849988,186023,8,119,4,7,DUO_CARRY,BOT
1818904,1849989,186023,9,126,4,12,SOLO,TOP
1818905,1849990,186023,10,412,3,4,DUO_SUPPORT,BOT
1818906,1849991,186024,1,4,4,3,SOLO,MID
1818907,1849992,186024,2,267,3,4,DUO_SUPPORT,BOT
1818908,1849993,186024,3,11,4,11,NONE,JUNGLE
1818909,1849994,186024,4,41,4,12,SOLO,TOP
1818910,1849995,186024,5,29,7,4,DUO_CARRY,BOT
1818911,1849996,186024,6,67,7,4,DUO_CARRY,BOT
1818912,1849997,186024,7,60,11,4,NONE,JUNGLE
1818913,1849998,186024,8,40,4,3,DUO_SUPPORT,BOT
1818914,1849999,186024,9,238,14,4,SOLO,MID
1818915,1850000,186024,10,111,4,12,SOLO,TOP
1818916,1850001,186025,1,143,3,4,DUO_SUPPORT,BOT
1818917,1850002,186025,2,104,11,4,NONE,JUNGLE
1818918,1850003,186025,3,238,4,14,SOLO,MID
1818919,1850004,186025,4,150,4,12,SOLO,TOP
1818920,1850005,186025,5,110,7,4,DUO_CARRY,BOT
1818921,1850006,186025,6,58,4,14,SOLO,TOP
1818922,1850007,186025,7,161,4,3,DUO_SUPPORT,BOT
1818923,1850008,186025,8,99,4,3,SOLO,MID
1818924,1850009,186025,9,121,4,11,NONE,JUNGLE
1818925,1850010,186025,10,51,7,4,DUO_CARRY,BOT
1818926,1850011,186026,1,60,11,4,NONE,JUNGLE
1818927,1850012,186026,2,412,3,4,DUO_SUPPORT,BOT
1818928,1850013,186026,3,202,7,4,DUO_CARRY,BOT
1818929,1850014,186026,4,31,12,4,SOLO,TOP
1818930,1850015,186026,5,80,14,4,SOLO,MID
1818931,1850016,186026,6,157,3,4,SOLO,MID
1818932,1850017,186026,7,15,4,7,DUO_CARRY,BOT
1818933,1850018,186026,8,154,11,4,NONE,JUNGLE
1818934,1850019,186026,9,40,4,3,DUO_SUPPORT,BOT
1818935,1850020,186026,10,41,3,4,SOLO,TOP
1818936,1850021,186027,1,55,4,14,SOLO,MID
1818937,1850022,186027,2,59,4,11,NONE,JUNGLE
1818938,1850023,186027,3,81,4,7,DUO_CARRY,BOT
1818939,1850024,186027,4,23,4,12,SOLO,TOP
1818940,1850025,186027,5,37,3,4,DUO_SUPPORT,BOT
1818941,1850026,186027,6,103,4,14,SOLO,MID
1818942,1850027,186027,7,40,4,3,DUO_SUPPORT,BOT
1818943,1850028,186027,8,157,3,4,SOLO,TOP
1818944,1850029,186027,9,64,4,11,NONE,JUNGLE
1818945,1850030,186027,10,110,7,4,DUO_CARRY,BOT
1818946,1850031,186028,1,54,4,12,SOLO,TOP
1818947,1850032,186028,2,59,11,4,NONE,JUNGLE
1818948,1850033,186028,3,51,7,4,DUO_CARRY,BOT
1818949,1850034,186028,4,40,4,3,DUO_SUPPORT,BOT
1818950,1850035,186028,5,161,4,3,SOLO,MID
1818951,1850036,186028,6,412,14,4,DUO_SUPPORT,BOT
1818952,1850037,186028,7,122,4,12,SOLO,TOP
1818953,1850038,186028,8,236,4,7,DUO_CARRY,BOT
1818954,1850039,186028,9,104,11,4,NONE,JUNGLE
1818955,1850040,186028,10,112,4,6,SOLO,MID
1818956,1850041,186029,1,23,12,4,SOLO,TOP
1818957,1850042,186029,2,427,11,4,NONE,JUNGLE
1818958,1850043,186029,3,69,3,4,NONE,JUNGLE
1818959,1850044,186029,4,40,4,3,DUO_SUPPORT,BOT
1818960,1850045,186029,5,96,7,4,DUO_CARRY,BOT
1818961,1850046,186029,6,81,7,4,DUO_CARRY,BOT
1818962,1850047,186029,7,254,11,4,NONE,JUNGLE
1818963,1850048,186029,8,103,14,4,SOLO,MID
1818964,1850049,186029,9,16,4,3,DUO_SUPPORT,BOT
1818965,1850050,186029,10,62,4,14,SOLO,TOP
1818966,1850051,186030,1,236,4,7,DUO_CARRY,BOT
1818967,1850052,186030,2,60,4,11,NONE,JUNGLE
1818968,1850053,186030,3,101,4,3,SOLO,MID
1818969,1850054,186030,4,57,12,4,SOLO,TOP
1818970,1850055,186030,5,40,4,3,DUO_SUPPORT,BOT
1818971,1850056,186030,6,267,3,4,DUO_SUPPORT,BOT
1818972,1850057,186030,7,122,4,12,SOLO,TOP
1818973,1850058,186030,8,81,7,4,DUO_CARRY,BOT
1818974,1850059,186030,9,4,6,4,SOLO,MID
1818975,1850060,186030,10,19,11,6,NONE,JUNGLE
1818976,1850061,186031,1,19,4,11,NONE,JUNGLE
1818977,1850062,186031,2,75,6,12,SOLO,TOP
1818978,1850063,186031,3,236,4,7,DUO_CARRY,BOT
1818979,1850064,186031,4,268,4,12,SOLO,MID
1818980,1850065,186031,5,40,4,3,DUO_SUPPORT,BOT
1818981,1850066,186031,6,16,3,4,DUO_SUPPORT,BOT
1818982,1850067,186031,7,64,4,11,NONE,JUNGLE
1818983,1850068,186031,8,54,12,4,SOLO,TOP
1818984,1850069,186031,9,1,4,14,SOLO,MID
1818985,1850070,186031,10,22,7,4,DUO_CARRY,BOT
1818986,1850071,186032,1,105,4,14,SOLO,MID
1818987,1850072,186032,2,240,12,4,SOLO,TOP
1818988,1850073,186032,3,64,11,4,NONE,JUNGLE
1818989,1850074,186032,4,110,4,7,DUO_CARRY,BOT
1818990,1850075,186032,5,40,4,3,DUO_SUPPORT,BOT
1818991,1850076,186032,6,43,3,4,DUO_SUPPORT,BOT
1818992,1850077,186032,7,104,11,4,NONE,JUNGLE
1818993,1850078,186032,8,202,4,7,DUO_CARRY,BOT
1818994,1850079,186032,9,92,4,12,SOLO,TOP
1818995,1850080,186032,10,13,14,4,NONE,JUNGLE
1818996,1850081,186033,1,110,7,4,DUO_CARRY,BOT
1818997,1850082,186033,2,31,12,4,SOLO,TOP
1818998,1850083,186033,3,143,3,4,DUO_SUPPORT,BOT
1818999,1850084,186033,4,104,4,11,NONE,JUNGLE
1819000,1850085,186033,5,4,3,4,SOLO,MID
1819001,1850086,186033,6,91,4,12,SOLO,MID
1819002,1850087,186033,7,421,11,4,NONE,JUNGLE
1819003,1850088,186033,8,51,4,7,DUO_CARRY,BOT
1819004,1850089,186033,9,40,4,3,DUO_SUPPORT,BOT
1819005,1850090,186033,10,43,12,4,SOLO,TOP
1819006,1850091,186034,1,13,4,3,SOLO,MID
1819007,1850092,186034,2,110,4,7,DUO,BOT
1819008,1850093,186034,3,28,11,4,NONE,JUNGLE
1819009,1850094,186034,4,157,4,12,SOLO,TOP
1819010,1850095,186034,5,111,4,3,DUO,BOT
1819011,1850096,186034,6,40,4,3,DUO_SUPPORT,BOT
1819012,1850097,186034,7,83,4,12,SOLO,TOP
1819013,1850098,186034,8,202,7,4,DUO_CARRY,BOT
1819014,1850099,186034,9,7,4,14,SOLO,MID
1819015,1850100,186034,10,60,4,11,NONE,JUNGLE
1819016,1850101,186035,1,107,4,11,NONE,JUNGLE
1819017,1850102,186035,2,122,4,12,SOLO,TOP
1819018,1850103,186035,3,40,4,3,DUO_SUPPORT,BOT
1819019,1850104,186035,4,134,4,14,SOLO,MID
1819020,1850105,186035,5,222,4,7,DUO_CARRY,BOT
1819021,1850106,186035,6,51,7,4,DUO_CARRY,BOT
1819022,1850107,186035,7,25,3,4,DUO_SUPPORT,BOT
1819023,1850108,186035,8,238,14,4,SOLO,MID
1819024,1850109,186035,9,154,11,4,NONE,JUNGLE
1819025,1850110,186035,10,157,4,12,SOLO,TOP
1819026,1850111,186036,1,202,4,7,DUO_CARRY,BOT
1819027,1850112,186036,2,59,11,4,NONE,JUNGLE
1819028,1850113,186036,3,57,4,12,SOLO,TOP
1819029,1850114,186036,4,163,14,4,SOLO,MID
1819030,1850115,186036,5,89,4,3,DUO_SUPPORT,BOT
1819031,1850116,186036,6,81,4,7,DUO_CARRY,BOT
1819032,1850117,186036,7,90,4,3,DUO_SUPPORT,BOT
1819033,1850118,186036,8,122,12,4,SOLO,TOP
1819034,1850119,186036,9,60,11,4,NONE,JUNGLE
1819035,1850120,186036,10,55,14,4,SOLO,MID
1819036,1850121,186037,1,202,7,4,DUO_CARRY,BOT
1819037,1850122,186037,2,120,6,11,NONE,JUNGLE
1819038,1850123,186037,3,40,4,3,DUO_SUPPORT,BOT
1819039,1850124,186037,4,75,12,4,SOLO,TOP
1819040,1850125,186037,5,42,4,3,SOLO,MID
1819041,1850126,186037,6,37,4,3,DUO_SUPPORT,BOT
1819042,1850127,186037,7,21,4,7,DUO_CARRY,BOT
1819043,1850128,186037,8,56,4,11,NONE,JUNGLE
1819044,1850129,186037,9,23,12,4,SOLO,TOP
1819045,1850130,186037,10,101,7,4,SOLO,MID
1819046,1850131,186038,1,103,14,4,SOLO,MID
1819047,1850132,186038,2,114,4,12,SOLO,TOP
1819048,1850133,186038,3,110,7,4,DUO_CARRY,BOT
