,id,gameid,platformid,queueid,seasonid,duration,creation,version
133562,137060,2506213518,NA1,420,8,2899,1495438946731,7.10.187.9675
133563,137061,2505461201,NA1,420,8,1597,1495363496386,7.10.187.9675
133564,137062,2504491490,NA1,420,8,1893,1495270579366,7.10.187.9675
133565,137063,2503848737,NA1,420,8,1323,1495184067484,7.10.187.9675
133566,137064,2503856097,NA1,420,8,2038,1495180159022,7.10.187.9675
133567,137065,2503853382,NA1,420,8,2272,1495177030171,7.10.187.9675
133568,137066,2501366104,NA1,420,8,1860,1494919416014,7.9.186.8155
133569,137067,2501383184,NA1,420,8,1881,1494917022909,7.9.186.8155
133570,137068,2500484914,NA1,420,8,2102,1494830106004,7.9.186.8155
133571,137069,2500463601,NA1,420,8,2632,1494823360681,7.9.186.8155
133572,137070,2500205537,NA1,420,8,2083,1494806695597,7.9.186.8155
133573,137071,2499918576,NA1,420,8,1221,1494761878227,7.9.186.8155
133574,137072,2499895595,NA1,420,8,1719,1494752835178,7.9.186.8155
133575,137073,2499854134,NA1,420,8,2664,1494743241192,7.9.186.8155
133576,137074,2498903851,NA1,420,8,1903,1494663437693,7.9.186.8155
133577,137075,2498240668,NA1,420,8,1358,1494576856449,7.9.186.8155
133578,137076,2496591233,NA1,440,8,2015,1494393598268,7.9.186.8155
133579,137077,2495208481,NA1,420,8,1536,1494232722495,7.9.186.8155
133580,137078,2495202103,NA1,420,8,2207,1494225745392,7.9.186.8155
133581,137079,2495178140,NA1,420,8,1667,1494223475483,7.9.186.8155
133582,137080,2495064298,NA1,420,8,1742,1494212806105,7.9.186.8155
133583,137081,2494976773,NA1,420,8,2060,1494206864452,7.9.186.8155
133584,137082,2493423072,NA1,420,8,2629,1494067166451,7.9.186.8155
133585,137083,2493419971,NA1,420,8,2003,1494061636619,7.9.186.8155
133586,137084,2493386708,NA1,420,8,1166,1494058298239,7.9.186.8155
133587,137085,2493374816,NA1,420,8,1196,1494056634532,7.9.186.8155
133588,137086,2493318524,NA1,420,8,2169,1494052913768,7.9.186.8155
133589,137087,2493311654,NA1,420,8,2131,1494049937682,7.9.186.8155
133590,137088,2492848568,NA1,420,8,2080,1494039533221,7.9.186.8155
133591,137089,2492815028,NA1,420,8,1757,1494035801455,7.9.186.8155
133592,137090,2492719428,NA1,420,8,1615,1494031022381,7.9.186.8155
133593,137091,2492358939,NA1,420,8,2196,1493969234956,7.9.186.1051
133594,137092,2492325343,NA1,420,8,1660,1493966828947,7.9.186.1051
133595,137093,2490527304,NA1,420,8,2574,1493790889926,7.8.184.113
133596,137094,2490533153,NA1,420,8,2085,1493788218972,7.8.184.113
133597,137095,2489685180,NA1,420,8,1792,1493703066206,7.8.184.113
133598,137096,2489205196,NA1,420,8,1854,1493629392162,7.8.184.113
133599,137097,2489181641,NA1,420,8,2267,1493623280144,7.8.184.113
133600,137098,2489153275,NA1,420,8,2072,1493616502958,7.8.184.113
133601,137099,2489099215,NA1,420,8,1782,1493614115731,7.8.184.113
133602,137100,2489074836,NA1,420,8,1522,1493611571047,7.8.184.113
133603,137101,2489009772,NA1,420,8,1597,1493604909259,7.8.184.113
133604,137102,2488872033,NA1,420,8,2105,1493601880221,7.8.184.113
133605,137103,2488662749,NA1,420,8,2122,1493598032940,7.8.184.113
133606,137104,2488477923,NA1,420,8,2078,1493586645754,7.8.184.113
133607,137105,2488257661,NA1,420,8,1222,1493556040217,7.8.184.113
133608,137106,2488263550,NA1,420,8,1238,1493544912740,7.8.184.113
133609,137107,2488209701,NA1,420,8,2599,1493539402828,7.8.184.113
133610,137108,2488201072,NA1,420,8,2124,1493533094077,7.8.184.113
133611,137109,2488116669,NA1,420,8,1951,1493530490372,7.8.184.113
133612,137110,2488069511,NA1,420,8,2473,1493527313414,7.8.184.113
133613,137111,2488052762,NA1,420,8,2407,1493524307479,7.8.184.113
133614,137112,2487997366,NA1,420,8,1660,1493522082531,7.8.184.113
133615,137113,2487219062,NA1,420,8,2139,1493459466755,7.8.184.113
133616,137114,2486620063,NA1,420,8,2052,1493367352625,7.8.184.113
133617,137115,2484921248,NA1,420,8,2659,1493191670403,7.8.184.113
133618,137116,2484898343,NA1,420,8,2052,1493188809829,7.8.184.113
133619,137117,2484823561,NA1,420,8,1653,1493179416788,7.8.184.113
133620,137118,2484084314,NA1,420,8,1563,1493111750952,7.8.184.113
133621,137119,2484047409,NA1,420,8,1966,1493102866330,7.8.184.113
133622,137120,2483408099,NA1,420,8,2320,1493018149635,7.8.184.113
133623,137121,2483395561,NA1,420,8,2191,1493014784924,7.8.184.113
133624,137122,2483183607,NA1,420,8,2758,1493007282734,7.8.184.113
133625,137123,2483066863,NA1,420,8,2122,1493004429341,7.8.184.113
133626,137124,2483041928,NA1,420,8,1829,1493002011132,7.8.184.113
133627,137125,2482579728,NA1,420,8,1549,1492964569475,7.8.184.113
133628,137126,2482562568,NA1,420,8,1922,1492955727110,7.8.184.113
133629,137127,2482561509,NA1,420,8,1609,1492953606729,7.8.184.113
133630,137128,2482570198,NA1,420,8,1896,1492950998823,7.8.184.113
133631,137129,2482509001,NA1,420,8,3013,1492947317139,7.8.184.113
133632,137130,2482508113,NA1,420,8,2142,1492944606863,7.8.184.113
133633,137131,2482487578,NA1,420,8,2453,1492940824622,7.8.184.113
133634,137132,2482486650,NA1,420,8,1226,1492939087623,7.8.184.113
133635,137133,2482485030,NA1,420,8,1934,1492936682691,7.8.184.113
133636,137134,2482449669,NA1,420,8,2027,1492932340133,7.8.184.113
133637,137135,2482446331,NA1,420,8,1669,1492929829148,7.8.184.113
133638,137136,2481455124,NA1,420,8,1971,1492860114237,7.8.184.113
133639,137137,2481472838,NA1,420,8,1593,1492856055726,7.8.184.113
133640,137138,2481451604,NA1,420,8,2839,1492851465623,7.8.184.113
133641,137139,2481408110,NA1,420,8,2158,1492848016149,7.8.184.113
133642,137140,2480399325,NA1,440,8,1573,1492761230517,7.8.184.113
133643,137141,2480400819,NA1,420,8,1341,1492753987137,7.8.184.113
133644,137142,2479840223,NA1,420,8,3241,1492678474098,7.8.184.113
133645,137143,2479794288,NA1,420,8,2400,1492671543226,7.8.184.113
133646,137144,2478601326,NA1,420,8,2449,1492586052231,7.7.183.8394
133647,137145,2478600703,NA1,420,8,195,1492585346768,7.7.183.8394
133648,137146,2478553591,NA1,420,8,2053,1492580075681,7.7.183.8394
133649,137147,2478509698,NA1,420,8,1853,1492577663503,7.7.183.8394
133650,137148,2477774107,NA1,420,8,2560,1492502891114,7.7.183.8394
133651,137149,2477138453,NA1,420,8,1623,1492413503459,7.7.183.8394
133652,137150,2477126859,NA1,420,8,1375,1492411262619,7.7.183.8394
133653,137151,2477121842,NA1,420,8,2504,1492407438033,7.7.183.8394
133654,137152,2477068219,NA1,420,8,1603,1492405264047,7.7.183.8394
133655,137153,2476206445,NA1,420,8,2302,1492327907021,7.7.183.8394
133656,137154,2475327119,NA1,420,8,2078,1492246663679,7.7.183.8394
133657,137155,2475306232,NA1,420,8,2017,1492244077235,7.7.183.8394
133658,137156,2472393591,NA1,420,8,2172,1491905104719,7.7.182.1428
133659,137157,2472318291,NA1,420,8,1617,1491893934565,7.7.182.1428
133660,137158,2472325852,NA1,420,8,1602,1491891778447,7.7.182.1428
133661,137159,2471707088,NA1,420,8,2240,1491818291844,7.7.182.1428
133662,137160,2471706092,NA1,420,8,2215,1491815425025,7.7.182.1428
133663,137161,2471659940,NA1,420,8,1603,1491805364944,7.7.182.1428
133664,137162,2471408477,NA1,420,8,1831,1491797948573,7.7.182.1428
133665,137163,2471228842,NA1,420,8,1228,1491784245121,7.7.182.1428
133666,137164,2470695268,NA1,440,8,1215,1491707845428,7.7.182.1428
133667,137165,2468455038,NA1,420,8,1332,1491462088560,7.7.182.1428
133668,137166,2468451773,NA1,420,8,1341,1491458985617,7.7.182.1428
133669,137167,2466159616,NA1,420,8,1882,1491191715924,7.6.181.2079
133670,137168,2466154079,NA1,420,8,1810,1491188936172,7.6.181.2079
133671,137169,2466113013,NA1,420,8,2777,1491183978410,7.6.181.2079
133672,137170,2465593221,NA1,420,8,2754,1491112705379,7.6.181.2079
133673,137171,2465557682,NA1,420,8,1929,1491110111752,7.6.181.2079
133674,137172,2465543820,NA1,420,8,1366,1491108234685,7.6.181.2079
133675,137173,2465458429,NA1,420,8,1721,1491105744386,7.6.181.2079
133676,137174,2463775450,NA1,420,8,1705,1490944748932,7.6.181.2079
133677,137175,2462371677,NA1,420,8,2439,1490767214828,7.6.181.2079
133678,137176,2461020998,NA1,420,8,2164,1490603908972,7.6.181.2079
133679,137177,2460959619,NA1,420,8,1607,1490601334448,7.6.181.2079
133680,137178,2460955233,NA1,420,8,1820,1490596494371,7.6.181.2079
133681,137179,2460869181,NA1,420,8,1910,1490586786560,7.6.181.2079
133682,137180,2460631078,NA1,420,8,1365,1490565157921,7.6.181.2079
133683,137181,2460554988,NA1,420,8,1975,1490562017421,7.6.181.2079
133684,137182,2458422108,NA1,420,8,1900,1490342104920,7.6.181.2079
133685,137183,2457548745,NA1,420,8,1813,1490252092511,7.6.180.6903
133686,137184,2456015898,NA1,420,8,1391,1490076651612,7.5.178.6844
133687,137185,2455210174,NA1,420,8,1726,1489990568084,7.5.178.6844
133688,137186,2455166406,NA1,420,8,2032,1489987949593,7.5.178.6844
133689,137187,2455162617,NA1,420,8,1847,1489985544546,7.5.178.6844
133690,137188,2455105689,NA1,420,8,1688,1489981774680,7.5.178.6844
133691,137189,2454650656,NA1,420,8,1353,1489933180520,7.5.178.6844
133692,137190,2454598013,NA1,420,8,2125,1489926814425,7.5.178.6844
133693,137191,2454616289,NA1,420,8,1994,1489924110543,7.5.178.6844
133694,137192,2454615449,NA1,420,8,1701,1489921489477,7.5.178.6844
133695,137193,2454613840,NA1,420,8,1738,1489917244754,7.5.178.6844
133696,137194,2454612174,NA1,420,8,2149,1489914302973,7.5.178.6844
133697,137195,2454498252,NA1,420,8,2394,1489902803802,7.5.178.6844
133698,137196,2452634855,NA1,420,8,2148,1489727685949,7.5.178.6844
133699,137197,2452141234,NA1,440,8,2180,1489646118188,7.5.178.6844
133700,137198,2447786625,NA1,420,8,1811,1489228895894,7.5.178.6844
133701,137199,2445466904,NA1,420,8,1723,1488956552744,7.4.178.5050
133702,137200,2444906641,NA1,420,8,2154,1488871132591,7.4.178.5050
133703,137201,2443980517,NA1,420,8,2152,1488784276173,7.4.178.5050
133704,137202,2443903799,NA1,420,8,2361,1488778657333,7.4.178.5050
133705,137203,2443828594,NA1,420,8,941,1488775647692,7.4.178.5050
133706,137204,2443442057,NA1,420,8,2246,1488746921688,7.4.178.5050
133707,137205,2437937332,NA1,420,8,1777,1488190090475,7.4.176.9828
133708,137206,2437024267,NA1,420,8,2315,1488112350104,7.4.176.9828
133709,137207,2437010268,NA1,420,8,2619,1488101751952,7.4.176.9828
133710,137208,2435672391,NA1,420,8,1974,1488022347250,7.4.176.9828
133711,137209,2431691090,NA1,420,8,1767,1487654194869,7.3.175.271
133712,137210,2430685338,NA1,420,8,1812,1487572130547,7.3.175.271
133713,137211,2430431639,NA1,440,8,1605,1487555111711,7.3.175.271
133714,137212,2429973110,NA1,420,8,2389,1487506483811,7.3.175.271
133715,137213,2429917395,NA1,420,8,1836,1487497833460,7.3.175.271
133716,137214,2429512887,NA1,420,8,2133,1487480378103,7.3.175.271
133717,137215,2429464456,NA1,420,8,1667,1487478233443,7.3.175.271
133718,137216,2429270218,NA1,420,8,2479,1487462732592,7.3.175.271
133719,137217,2428826200,NA1,420,8,1977,1487413555239,7.3.175.271
133720,137218,2428512593,NA1,420,8,1688,1487398876689,7.3.175.271
133721,137219,2423824340,NA1,420,8,2299,1486958219505,7.3.175.271
133722,137220,2423646513,NA1,420,8,2938,1486946499828,7.3.175.271
133723,137221,2423468712,NA1,420,8,1308,1486934022675,7.3.175.271
133724,137222,2421994294,NA1,420,8,1588,1486798876023,7.3.175.271
133725,137223,2421966529,NA1,420,8,2071,1486795969000,7.3.175.271
133726,137224,2421904374,NA1,420,8,2588,1486792213634,7.3.175.271
133727,137225,2417933489,NA1,420,8,2072,1486369769758,7.2.174.829
133728,137226,2411340104,NA1,440,8,2150,1485660953448,7.2.174.829
133729,137227,2411261172,NA1,440,8,2291,1485657040147,7.2.174.829
133730,137228,2410481981,NA1,420,8,1726,1485591739598,7.2.174.829
133731,137229,2410314222,NA1,440,8,2328,1485577345194,7.2.174.829
133732,137230,2410246378,NA1,440,8,1634,1485573988525,7.2.174.829
133733,137231,2409779292,NA1,420,8,1289,1485501853911,7.2.174.829
133734,137232,2407456748,NA1,420,8,1901,1485239379882,7.1.172.6393
133735,137233,2406421415,NA1,420,8,2344,1485138242101,7.1.172.6393
133736,137234,2405919506,NA1,420,8,1526,1485082300061,7.1.172.6393
133737,137235,2405463114,NA1,420,8,1747,1485059046189,7.1.172.6393
133738,137236,2403293839,NA1,420,8,2104,1484806278999,7.1.172.6393
133739,137237,2403217403,NA1,420,8,2190,1484802119731,7.1.172.6393
133740,137238,2401737690,NA1,420,8,2625,1484622647442,7.1.171.6847
133741,137239,2401679155,NA1,420,8,2006,1484619203726,7.1.171.6847
133742,137240,2401653744,NA1,420,8,1964,1484616534167,7.1.171.6847
133743,137241,2401498923,NA1,420,8,1769,1484605475392,7.1.171.6847
133744,137242,2401494078,NA1,420,8,1773,1484603116301,7.1.171.6847
133745,137243,2400881329,NA1,420,8,2056,1484545985076,7.1.171.6847
133746,137244,2400173366,NA1,420,8,2328,1484469630927,7.1.171.6847
133747,137245,2400191403,NA1,420,8,192,1484468929979,7.1.171.6847
133748,137246,2400063326,NA1,420,8,2119,1484458651649,7.1.171.6847
133749,137247,2400006443,NA1,420,8,1765,1484455797917,7.1.171.6847
133750,137248,2399947218,NA1,420,8,2046,1484452420137,7.1.171.6847
133751,137249,2399667671,NA1,420,8,3380,1484448124719,7.1.171.6847
133752,137250,2399538574,NA1,420,8,2655,1484444238427,7.1.171.6847
133753,137251,2399542960,NA1,420,8,1452,1484441850420,7.1.171.6847
133754,137252,2399328122,NA1,420,8,1588,1484425221203,7.1.171.6847
133755,137253,2399245770,NA1,420,8,2261,1484417679046,7.1.171.6847
133756,137254,2398916739,NA1,420,8,2073,1484366076772,7.1.171.6847
133757,137255,2398542928,NA1,420,8,2418,1484327157569,7.1.171.6847
133758,137256,2397688571,NA1,420,8,1832,1484241463655,7.1.171.6847
133759,137257,2397126496,NA1,420,8,198,1484154441461,7.1.171.6847
133760,137258,2396052696,NA1,420,8,1345,1484067517539,6.24.169.4424
133761,137259,2395873627,NA1,420,8,1690,1484032319474,6.24.169.4424
133762,137260,2395338413,NA1,420,8,2347,1483979391627,6.24.169.4424
133763,137261,2395270239,NA1,420,8,2106,1483945392468,6.24.169.4424
133764,137262,2395188567,NA1,420,8,2449,1483939669067,6.24.169.4424
133765,137263,2395184266,NA1,420,8,1549,1483937642328,6.24.169.4424
133766,137264,2395029667,NA1,420,8,2414,1483927712112,6.24.169.4424
133767,137265,2394996051,NA1,420,8,1952,1483925262418,6.24.169.4424
133768,137266,2394937552,NA1,420,8,1959,1483921903706,6.24.169.4424
133769,137267,2394906247,NA1,420,8,1862,1483917827669,6.24.169.4424
133770,137268,2394570377,NA1,420,8,1843,1483892577280,6.24.169.4424
133771,137269,2394457672,NA1,420,8,2441,1483889258865,6.24.169.4424
133772,137270,2394456279,NA1,420,8,1769,1483886955929,6.24.169.4424
133773,137271,2394006368,NA1,440,8,1716,1483844124174,6.24.169.4424
133774,137272,2393990387,NA1,440,8,2297,1483841323986,6.24.169.4424
133775,137273,2393940038,NA1,420,8,2395,1483837403395,6.24.169.4424
133776,137274,2393867318,NA1,420,8,1824,1483835107057,6.24.169.4424
133777,137275,2393814080,NA1,440,8,2050,1483829748816,6.24.169.4424
133778,137276,2393746444,NA1,420,8,1306,1483825615030,6.24.169.4424
133779,137277,2393688493,NA1,420,8,2310,1483821892730,6.24.169.4424
133780,137278,2393618971,NA1,420,8,1670,1483812609024,6.24.169.4424
133781,137279,2393602367,NA1,420,8,1782,1483806540860,6.24.169.4424
133782,137280,2393571732,NA1,420,8,1610,1483804015427,6.24.169.4424
133783,137281,2393536470,NA1,420,8,2129,1483797846110,6.24.169.4424
133784,137282,2392221746,NA1,420,8,1865,1483666444415,6.24.169.4424
133785,137283,2392148491,NA1,420,8,2129,1483663722822,6.24.169.4424
133786,137284,2391933613,NA1,420,8,1255,1483634834148,6.24.169.4424
133787,137285,2391931013,NA1,420,8,2097,1483630709339,6.24.169.4424
133788,137286,2391921748,NA1,420,8,1828,1483628277300,6.24.169.4424
133789,137287,2391920616,NA1,420,8,2257,1483625502237,6.24.169.4424
133790,137288,2391868798,NA1,420,8,2623,1483619975446,6.24.169.4424
133791,137289,2391148760,NA1,420,8,1281,1483564295234,6.24.169.4424
133792,137290,2391048920,NA1,420,8,2306,1483557483737,6.24.169.4424
133793,137291,2391008091,NA1,420,8,1751,1483549629185,6.24.169.4424
133794,137292,2391039858,NA1,420,8,630,1483548425028,6.24.169.4424
133795,137293,2390429972,NA1,420,8,1683,1483472599568,6.24.169.4424
133796,137294,2390353717,NA1,420,8,1484,1483465013593,6.24.169.4424
133797,137295,2390309690,NA1,420,8,1828,1483462711130,6.24.169.4424
133798,137296,2390317349,NA1,420,8,1364,1483460437839,6.24.169.4424
133799,137297,2390116578,NA1,420,8,1634,1483421088497,6.24.169.4424
133800,137298,2390088656,NA1,420,8,1753,1483418761940,6.24.169.4424
133801,137299,2390063820,NA1,420,8,1844,1483415873480,6.24.169.4424
133802,137300,2389937645,NA1,420,8,2747,1483410627301,6.24.169.4424
133803,137301,2389902261,NA1,420,8,2175,1483407449623,6.24.169.4424
133804,137302,2389807820,NA1,420,8,1271,1483405616815,6.24.169.4424
133805,137303,2389829961,NA1,420,8,1737,1483403310528,6.24.169.4424
133806,137304,2389584604,NA1,420,8,1659,1483395867455,6.24.169.4424
133807,137305,2389503621,NA1,420,8,2844,1483390390160,6.24.169.4424
133808,137306,2389367135,NA1,420,8,2262,1483382659787,6.24.169.4424
133809,137307,2389345585,NA1,420,8,1787,1483380094519,6.24.169.4424
133810,137308,2389295313,NA1,420,8,1889,1483370542138,6.24.169.4424
133811,137309,2389284593,NA1,420,8,2361,1483367487495,6.24.169.4424
133812,137310,2388649914,NA1,420,8,2022,1483299888229,6.24.169.4424
133813,137311,2388535036,NA1,420,8,1842,1483286070649,6.24.169.4424
133814,137312,2388551821,NA1,420,8,2006,1483283553171,6.24.169.4424
133815,137313,2388532527,NA1,420,8,1660,1483280893770,6.24.169.4424
133816,137314,2387796944,NA1,420,8,1940,1483221068257,6.24.169.4424
133817,137315,2387790437,NA1,420,8,2763,1483217604552,6.24.169.4424
133818,137316,2387725254,NA1,420,8,2552,1483214111732,6.24.169.4424
133819,137317,2382356264,NA1,420,8,1875,1482664826071,6.24.169.4424
133820,137318,2381476955,NA1,420,8,2413,1482594790590,6.24.169.4424
133821,137319,2381501737,NA1,420,8,2031,1482588509688,6.24.169.4424
133822,137320,2381293142,NA1,420,8,2113,1482557557372,6.24.169.4424
133823,137321,2380805923,NA1,420,8,2122,1482517935260,6.24.169.4424
133824,137322,2380731528,NA1,420,8,1551,1482504818497,6.24.169.4424
133825,137323,2380528305,NA1,420,8,1477,1482493395742,6.24.169.4424
133826,137324,2379726546,NA1,420,8,3004,1482416511960,6.24.169.4424
133827,137325,2379735732,NA1,420,8,903,1482415055250,6.24.169.4424
133828,137326,2379734874,NA1,420,8,1651,1482412715159,6.24.169.4424
133829,137327,2379679412,NA1,420,8,1451,1482399572235,6.24.169.4424
133830,137328,2379414734,NA1,420,8,2166,1482375214038,6.24.169.4424
133831,137329,2378755592,NA1,420,8,1514,1482335285564,6.24.169.4424
133832,137330,2378734533,NA1,420,8,2208,1482331877232,6.24.169.4424
133833,137331,2378733084,NA1,420,8,1730,1482328421109,6.24.169.4424
133834,137332,2378741467,NA1,420,8,1918,1482325682723,6.24.169.4424
133835,137333,2378740623,NA1,420,8,2200,1482323036612,6.24.169.4424
133836,137334,2370073335,NA1,420,8,1217,1481465844437,6.24.168.1268
133837,137335,2370071796,NA1,420,8,1821,1481462451344,6.24.168.1268
133838,137336,2370080108,NA1,420,8,2024,1481459486621,6.24.168.1268
133839,137337,2370009626,NA1,420,8,2016,1481456794624,6.24.168.1268
133840,137338,2370007403,NA1,420,8,1700,1481452278352,6.24.168.1268
133841,137339,2370034556,NA1,420,8,2049,1481449552817,6.24.168.1268
133842,137340,2370003091,NA1,420,8,1911,1481447175286,6.24.168.1268
133843,137341,2369936985,NA1,420,8,1947,1481442889410,6.24.168.1268
133844,137342,2369408381,NA1,420,8,1745,1481423519916,6.24.168.1268
133845,137343,2369400728,NA1,420,8,2473,1481420508597,6.24.168.1268
133846,137344,2368793849,NA1,440,8,2506,1481351460404,6.24.168.1268
133847,137345,2368737520,NA1,440,8,2089,1481348747714,6.24.168.1268
133848,137346,2367861056,NA1,440,8,2413,1481269285606,6.24.168.1268
133849,137347,2367797244,NA1,440,8,2248,1481266468528,6.24.168.1268
133850,137348,2367799982,NA1,440,8,2690,1481262473815,6.24.168.1268
133851,137349,2367743663,NA1,440,8,2204,1481259390014,6.24.168.1268
133852,137350,2367706042,NA1,440,8,2294,1481256295278,6.24.168.1268
133853,137351,2367252454,NA1,440,8,2029,1481187204584,6.24.168.1268
133854,137352,2367230617,NA1,440,8,1807,1481184600439,6.24.168.1268
133855,137353,2367196064,NA1,440,8,2593,1481181256217,6.24.168.1268
133856,137354,2366380269,NA1,440,8,2277,1481101449004,6.23.166.2676
133857,137355,2363883168,NA1,440,8,2112,1480856062793,6.23.166.2676
133858,137356,2359925736,NA1,420,8,1709,1480416241475,6.23.166.2676
133859,137357,2359901745,NA1,440,8,2299,1480406965625,6.23.166.2676
133860,137358,2357708515,NA1,440,8,2264,1480215848727,6.23.166.2676
133861,137359,2354989951,NA1,440,8,1549,1479953960901,6.23.166.2676
133862,137360,2354883727,NA1,440,8,1867,1479951245353,6.23.166.2676
133863,137361,2354823382,NA1,440,8,1620,1479946695315,6.23.166.2676
133864,137362,2354767952,NA1,440,8,1487,1479943976631,6.23.166.2676
133865,137363,2354782451,NA1,440,8,2008,1479941246868,6.23.166.2676
133866,137364,2352402084,NA1,440,8,1275,1479695633034,6.22.165.9605
133867,137365,2352344024,NA1,440,8,2004,1479692436394,6.22.165.9605
133868,137366,2352230269,NA1,440,8,2628,1479682506271,6.22.165.9605
133869,137367,2352153427,NA1,440,8,2545,1479679165057,6.22.165.9605
133870,137368,2344650811,NA1,440,8,2589,1478965713629,6.22.165.3566
135572,139075,2497047401,NA1,440,8,1945,1494445770317,7.9.186.8155
135573,139076,2496286373,NA1,440,8,2141,1494369676548,7.9.186.8155
135574,139077,2495510266,NA1,440,8,2200,1494287359249,7.9.186.8155
135575,139078,2495386946,NA1,440,8,1869,1494276136079,7.9.186.8155
135576,139079,2495324100,NA1,420,8,1223,1494266021947,7.9.186.8155
135577,139080,2495322157,NA1,420,8,1516,1494263994680,7.9.186.8155
135578,139081,2494422334,NA1,420,8,2082,1494177832902,7.9.186.8155
135579,139082,2494317988,NA1,440,8,1435,1494175842170,7.9.186.8155
135580,139083,2490043721,NA1,420,8,2401,1493765135676,7.8.184.113
135581,139084,2490040491,NA1,440,8,1248,1493763266011,7.8.184.113
135582,139085,2489524126,NA1,440,8,2447,1493688318297,7.8.184.113
135583,139086,2489468981,NA1,440,8,1594,1493686184049,7.8.184.113
135584,139087,2489413834,NA1,440,8,1717,1493678990865,7.8.184.113
135585,139088,2489269699,NA1,440,8,1510,1493661546860,7.8.184.113
135586,139089,2489262247,NA1,440,8,1425,1493650966765,7.8.184.113
135587,139090,2489270930,NA1,440,8,1590,1493648304335,7.8.184.113
135588,139091,2489189344,NA1,420,8,2724,1493642684356,7.8.184.113
135589,139092,2488539504,NA1,420,8,2272,1493592134342,7.8.184.113
135590,139093,2488524878,NA1,420,8,1458,1493589881854,7.8.184.113
135591,139094,2488469454,NA1,420,8,1729,1493587273844,7.8.184.113
135592,139095,2488395587,NA1,420,8,1403,1493580347626,7.8.184.113
135593,139096,2488391103,NA1,420,8,1764,1493577987648,7.8.184.113
135594,139097,2487901214,NA1,420,8,1934,1493510683600,7.8.184.113
135595,139098,2487604982,NA1,420,8,1954,1493496778434,7.8.184.113
135596,139099,2487259149,NA1,420,8,1647,1493479656651,7.8.184.113
135597,139100,2487255872,NA1,420,8,1509,1493475726826,7.8.184.113
135598,139101,2486981001,NA1,420,8,2210,1493430468782,7.8.184.113
135599,139102,2486733015,NA1,440,8,1778,1493408273810,7.8.184.113
135600,139103,2486636978,NA1,420,8,1936,1493387814047,7.8.184.113
135601,139104,2485895243,NA1,420,8,2101,1493322527442,7.8.184.113
135602,139105,2485902225,NA1,420,8,1668,1493319845621,7.8.184.113
135603,139106,2485842512,NA1,420,8,1323,1493307379434,7.8.184.113
135604,139107,2485769532,NA1,440,8,1945,1493299676435,7.8.184.113
135605,139108,2485609753,NA1,440,8,2117,1493259780415,7.8.184.113
135606,139109,2485514521,NA1,420,8,1511,1493253052337,7.8.184.113
135607,139110,2485398740,NA1,420,8,1906,1493244781063,7.8.184.113
135608,139111,2485280997,NA1,420,8,2474,1493219027367,7.8.184.113
135609,139112,2485289835,NA1,420,8,2163,1493216202468,7.8.184.113
135610,139113,2484566403,NA1,440,8,2140,1493167785404,7.8.184.113
135611,139114,2484560637,NA1,420,8,1872,1493165189927,7.8.184.113
135612,139115,2484275516,NA1,440,8,1842,1493157432339,7.8.184.113
135613,139116,2484216821,NA1,420,8,2751,1493151615435,7.8.184.113
135614,139117,2484109070,NA1,420,8,2030,1493131117569,7.8.184.113
135615,139118,2484107478,NA1,420,8,3333,1493127007062,7.8.184.113
135616,139119,2483794816,NA1,420,8,2731,1493081095721,7.8.184.113
135617,139120,2483572367,NA1,420,8,1794,1493050982029,7.8.184.113
135618,139121,2483519489,NA1,420,8,2261,1493047769106,7.8.184.113
135619,139122,2482859303,NA1,420,8,1871,1492992611264,7.8.184.113
135620,139123,2482757525,NA1,420,8,1694,1492981665823,7.8.184.113
135621,139124,2482681717,NA1,420,8,1574,1492972530557,7.8.184.113
135622,139125,2482045265,NA1,420,8,1931,1492906593832,7.8.184.113
135623,139126,2481518056,NA1,420,8,2771,1492879409633,7.8.184.113
135624,139127,2481533503,NA1,420,8,2107,1492876389388,7.8.184.113
135625,139128,2481477943,NA1,440,8,2141,1492869758036,7.8.184.113
135626,139129,2481466085,NA1,440,8,1356,1492865334019,7.8.184.113
135627,139130,2481256824,NA1,420,8,1490,1492835411868,7.8.184.113
135628,139131,2481249898,NA1,420,8,2273,1492832383543,7.8.184.113
135629,139132,2481193558,NA1,420,8,2012,1492829763384,7.8.184.113
135630,139133,2480996529,NA1,420,8,1867,1492817211246,7.8.184.113
135631,139134,2480932440,NA1,440,8,2183,1492809053508,7.8.184.113
135632,139135,2480745175,NA1,420,8,2253,1492804117252,7.8.184.113
135633,139136,2480544761,NA1,440,8,1609,1492794856454,7.8.184.113
135634,139137,2480551370,NA1,440,8,1908,1492790908448,7.8.184.113
135635,139138,2480530484,NA1,440,8,1832,1492788518825,7.8.184.113
135636,139139,2480469001,NA1,440,8,1778,1492786058815,7.8.184.113
135637,139140,2480174604,NA1,440,8,2236,1492736315328,7.8.184.113
135638,139141,2480082082,NA1,440,8,2322,1492729809414,7.8.184.113
135639,139142,2479868394,NA1,440,8,2175,1492702856728,7.8.184.113
135640,139143,2479866821,NA1,440,8,2169,1492700248441,7.8.184.113
135641,139144,2479361424,NA1,440,8,1543,1492657772600,7.8.184.113
135642,139145,2479241044,NA1,440,8,2368,1492649299052,7.8.184.113
135643,139146,2478704300,NA1,440,8,2277,1492615253112,7.8.184.113
